X=  286.66382, Y=  2600.07538, th=  -3.13835 
X=  285.52936, Y=  2600.07354, th=  -3.14159 
X=  284.62179, Y=  2600.07354, th=  -3.14159 
X=  283.26043, Y=  2600.07354, th=  -3.14159 
X=  282.35286, Y=  2600.07354, th=  -3.14159 
X=  281.44529, Y=  2600.07354, th=  -3.14159 
X=  280.31082, Y=  2600.07170, th=  -3.13835 
X=  279.17636, Y=  2600.06986, th=  -3.14159 
X=  277.81500, Y=  2600.06986, th=  -3.14159 
X=  276.90743, Y=  2600.06986, th=  -3.14159 
X=  275.99986, Y=  2600.06986, th=  -3.14159 
X=  275.09229, Y=  2600.06986, th=  -3.14159 
X=  273.73093, Y=  2600.06986, th=  -3.14159 
X=  272.82336, Y=  2600.06986, th=  -3.14159 
X=  271.68890, Y=  2600.07170, th=  3.13835 
X=  270.55444, Y=  2600.07354, th=  -3.14159 
X=  269.64687, Y=  2600.07354, th=  -3.14159 
X=  268.73930, Y=  2600.07354, th=  -3.14159 
X=  267.60483, Y=  2600.07538, th=  3.13835 
X=  266.24348, Y=  2600.07979, th=  3.13835 
X=  265.33592, Y=  2600.08273, th=  3.13835 
X=  264.42835, Y=  2600.08568, th=  3.13835 
X=  263.52078, Y=  2600.08862, th=  3.13835 
X=  262.15943, Y=  2600.09303, th=  3.13835 
X=  261.02498, Y=  2600.09855, th=  3.13511 
X=  260.11743, Y=  2600.10443, th=  3.13511 
X=  259.20988, Y=  2600.11031, th=  3.13511 
X=  258.07543, Y=  2600.11583, th=  3.13835 
X=  256.94098, Y=  2600.12134, th=  3.13511 
X=  256.03343, Y=  2600.12723, th=  3.13511 
X=  254.67210, Y=  2600.13605, th=  3.13511 
X=  253.76455, Y=  2600.14194, th=  3.13511 
X=  252.85699, Y=  2600.14782, th=  3.13511 
X=  251.72257, Y=  2600.15701, th=  3.13187 
X=  250.58814, Y=  2600.16620, th=  3.13511 
X=  249.68059, Y=  2600.17209, th=  3.13511 
X=  248.54616, Y=  2600.18128, th=  3.13187 
X=  247.41173, Y=  2600.19047, th=  3.13511 
X=  246.50418, Y=  2600.19636, th=  3.13511 
X=  245.36976, Y=  2600.20555, th=  3.13187 
X=  244.23533, Y=  2600.21474, th=  3.13511 
X=  243.10090, Y=  2600.22394, th=  3.13187 
X=  241.96647, Y=  2600.23313, th=  3.13511 
X=  241.05892, Y=  2600.23901, th=  3.13511 
X=  240.15137, Y=  2600.24490, th=  3.13511 
X=  238.79004, Y=  2600.25372, th=  3.13511 
X=  237.88249, Y=  2600.25960, th=  3.13511 
X=  236.52116, Y=  2600.26843, th=  3.13511 
X=  235.61361, Y=  2600.27431, th=  3.13511 
X=  234.70606, Y=  2600.28020, th=  3.13511 
X=  233.57161, Y=  2600.28571, th=  3.13835 
X=  232.21026, Y=  2600.29012, th=  3.13835 
X=  231.07581, Y=  2600.29564, th=  3.13511 
X=  230.16825, Y=  2600.30152, th=  3.13511 
X=  229.03380, Y=  2600.30704, th=  3.13835 
X=  227.89934, Y=  2600.30888, th=  -3.14159 
X=  226.76488, Y=  2600.31072, th=  3.13835 
X=  225.63043, Y=  2600.31623, th=  3.13511 
X=  224.49598, Y=  2600.32175, th=  3.13835 
X=  223.36152, Y=  2600.32359, th=  -3.14159 
X=  222.45394, Y=  2600.32359, th=  -3.14159 
X=  221.09259, Y=  2600.32359, th=  -3.14159 
X=  219.95812, Y=  2600.32543, th=  3.13835 
X=  218.82366, Y=  2600.32726, th=  -3.14159 
X=  217.91609, Y=  2600.32726, th=  -3.14159 
X=  217.00852, Y=  2600.32726, th=  -3.14159 
X=  215.64716, Y=  2600.32726, th=  -3.14159 
X=  214.51270, Y=  2600.32543, th=  -3.13835 
X=  213.37824, Y=  2600.32359, th=  -3.14159 
X=  212.24378, Y=  2600.32175, th=  -3.13835 
X=  211.33621, Y=  2600.31881, th=  -3.13835 
X=  210.20176, Y=  2600.31329, th=  -3.13511 
X=  209.06731, Y=  2600.30777, th=  -3.13835 
X=  207.93285, Y=  2600.30594, th=  -3.14159 
